Peak.ID	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type
EZH2_PeakRegion_06896	chr10	32889001	32891999	+	0	NA	promoter-TSS (ENSMUST00000092602)	-promoter-TSS (ENSMUST00000092602)	-38	ENSMUST00000092602	ENSMUSG00000069670	ENSMUST00000092602	NA	ENSMUSG00000069670	Nkain2	NA	Na+/K+ transporting ATPase interacting 2 [Source:MGI Symbol;Acc:MGI:1923447]	protein_coding
EZH2_PeakRegion_01141	chr2	91970001	91979599	+	0	NA	intron (ENSMUST00000099709, intron 1 of 30)	-intron (ENSMUST00000099709, intron 1 of 30)	1064	ENSMUST00000099709	ENSMUSG00000040479	ENSMUST00000134103	NA	ENSMUSG00000040479	Dgkz	NA	diacylglycerol kinase zeta [Source:MGI Symbol;Acc:MGI:1278339]	protein_coding
EZH2_PeakRegion_10333	chr15	100492001	100497399	+	0	NA	intron (ENSMUST00000061457, intron 1 of 4)	-intron (ENSMUST00000061457, intron 1 of 4)	539	ENSMUST00000061457	ENSMUSG00000044636	ENSMUST00000061457	NA	ENSMUSG00000044636	Csrnp2	NA	cysteine-serine-rich nuclear protein 2 [Source:MGI Symbol;Acc:MGI:2386852]	protein_coding
EZH2_PeakRegion_05155	chr7	118242401	118245199	+	0	NA	promoter-TSS (ENSMUST00000032891)	-promoter-TSS (ENSMUST00000032891)	-65	ENSMUST00000138180	ENSMUSG00000055159	ENSMUST00000138180	NA	ENSMUSG00000055159	4930583K01Rik	NA	RIKEN cDNA 4930583K01 gene [Source:MGI Symbol;Acc:MGI:1914995]	bidirectional_promoter_lncRNA
EZH2_PeakRegion_06451	chr9	65586601	65590199	+	0	NA	TTS (ENSMUST00000136205)	-TTS (ENSMUST00000136205)	1174	ENSMUST00000141046	ENSMUSG00000041064	ENSMUST00000154970	NA	ENSMUSG00000041064	Pif1	NA	PIF1 5'-to-3' DNA helicase [Source:MGI Symbol;Acc:MGI:2143057]	protein_coding
EZH2_PeakRegion_03569	chr5	121340801	121346999	+	0	NA	intron (ENSMUST00000119892, intron 59 of 75)	-intron (ENSMUST00000042614, intron 59 of 75)	-12944	ENSMUST00000104159	ENSMUSG00000077347	ENSMUST00000104159	NA	ENSMUSG00000077347	Gm24671	NA	predicted gene, 24671 [Source:MGI Symbol;Acc:MGI:5454448]	snRNA
EZH2_PeakRegion_07954	chr11	83753201	83754799	+	0	NA	promoter-TSS (ENSMUST00000125602)	-promoter-TSS (ENSMUST00000125602)	-29	ENSMUST00000125602	ENSMUSG00000000976	ENSMUST00000125602	NA	ENSMUSG00000000976	Heatr6	NA	HEAT repeat containing 6 [Source:MGI Symbol;Acc:MGI:1919790]	protein_coding
EZH2_PeakRegion_04224	chr6	91150201	91167199	+	0	NA	TTS (ENSMUST00000150544)	-TTS (ENSMUST00000150544)	556	ENSMUST00000150544	ENSMUSG00000085624	ENSMUST00000150544	NA	ENSMUSG00000085624	Gm14573	NA	predicted gene 14573 [Source:MGI Symbol;Acc:MGI:3705150]	antisense
EZH2_PeakRegion_10115	chr15	79248201	79255599	+	0	NA	exon (ENSMUST00000039752, exon 5 of 6)	-exon (ENSMUST00000039752, exon 5 of 6)	2861	ENSMUST00000039752	ENSMUSG00000032988	ENSMUST00000039752	NA	ENSMUSG00000032988	Slc16a8	NA	solute carrier family 16 (monocarboxylic acid transporters), member 8 [Source:MGI Symbol;Acc:MGI:1929519]	protein_coding
EZH2_PeakRegion_04990	chr7	81827601	81829999	+	0	NA	intron (ENSMUST00000026093, intron 1 of 7)	-intron (ENSMUST00000026093, intron 1 of 7)	631	ENSMUST00000026093	ENSMUSG00000025103	ENSMUST00000026093	NA	ENSMUSG00000025103	Btbd1	NA	BTB (POZ) domain containing 1 [Source:MGI Symbol;Acc:MGI:1933765]	protein_coding
EZH2_PeakRegion_00738	chr2	18676201	18678799	+	0	NA	promoter-TSS (ENSMUST00000150834)	-promoter-TSS (ENSMUST00000150834)	220	ENSMUST00000132014	ENSMUSG00000026739	ENSMUST00000051929	NA	ENSMUSG00000026739	Bmi1	NA	Bmi1 polycomb ring finger oncogene [Source:MGI Symbol;Acc:MGI:88174]	protein_coding
EZH2_PeakRegion_06479	chr9	69397601	69399199	+	0	NA	promoter-TSS (ENSMUST00000151667)	-promoter-TSS (ENSMUST00000151667)	-248	ENSMUST00000151667	ENSMUSG00000032235	ENSMUST00000142743	NA	ENSMUSG00000032235	Ice2	NA	interactor of little elongation complex ELL subunit 2 [Source:MGI Symbol;Acc:MGI:2135947]	protein_coding
EZH2_PeakRegion_05573	chr8	64732001	64736599	+	0	NA	promoter-TSS (ENSMUST00000034015)	-promoter-TSS (ENSMUST00000034015)	-508	ENSMUST00000034015	ENSMUSG00000031604	ENSMUST00000135943	NA	ENSMUSG00000031604	Msmo1	NA	methylsterol monoxygenase 1 [Source:MGI Symbol;Acc:MGI:1913484]	protein_coding
EZH2_PeakRegion_07598	chr11	50230601	50239799	+	0	NA	TTS (ENSMUST00000041725)	-TTS (ENSMUST00000041725)	1177	ENSMUST00000122977	ENSMUSG00000036620	ENSMUST00000041725	NA	ENSMUSG00000036620	Mgat4b	NA	mannoside acetylglucosaminyltransferase 4, isoenzyme B [Source:MGI Symbol;Acc:MGI:2143974]	protein_coding
EZH2_PeakRegion_04511	chr7	3329401	3334199	+	0	NA	TTS (ENSMUST00000100301)	-TTS (ENSMUST00000100301)	-1155	ENSMUST00000092891	ENSMUSG00000069806	ENSMUST00000092891	NA	ENSMUSG00000069806	Cacng7	NA	calcium channel, voltage-dependent, gamma subunit 7 [Source:MGI Symbol;Acc:MGI:1932374]	protein_coding
EZH2_PeakRegion_09918	chr15	34442001	34444399	+	0	NA	promoter-TSS (ENSMUST00000009039)	-promoter-TSS (ENSMUST00000009039)	22	ENSMUST00000009039	ENSMUSG00000058600	ENSMUST00000142643	NA	ENSMUSG00000058600	Rpl30	NA	ribosomal protein L30 [Source:MGI Symbol;Acc:MGI:98037]	protein_coding
EZH2_PeakRegion_03565	chr5	121131801	121136399	+	0	NA	exon (ENSMUST00000054547, exon 16 of 16)	-exon (ENSMUST00000054547, exon 16 of 16)	9535	ENSMUST00000148871	ENSMUSG00000043733	ENSMUST00000148871	NA	ENSMUSG00000043733	Ptpn11	NA	protein tyrosine phosphatase, non-receptor type 11 [Source:MGI Symbol;Acc:MGI:99511]	protein_coding
EZH2_PeakRegion_03197	chr5	35054801	35062799	+	0	NA	intron (ENSMUST00000101298, intron 2 of 4)	-intron (ENSMUST00000050709, intron 1 of 8)	1723	ENSMUST00000050709	ENSMUSG00000044716	ENSMUST00000050709	NA	ENSMUSG00000044716	Dok7	NA	docking protein 7 [Source:MGI Symbol;Acc:MGI:3584043]	protein_coding
EZH2_PeakRegion_05250	chr7	128235001	128240999	+	0	NA	promoter-TSS (ENSMUST00000078816)	-promoter-TSS (ENSMUST00000078816)	31	ENSMUST00000078816	ENSMUSG00000062944	ENSMUST00000078816	NA	ENSMUSG00000062944	9130023H24Rik	NA	RIKEN cDNA 9130023H24 gene [Source:MGI Symbol;Acc:MGI:2442738]	protein_coding
EZH2_PeakRegion_05159	chr7	118532201	118534199	+	0	NA	exon (ENSMUST00000032887, exon 1 of 6)	-exon (ENSMUST00000032887, exon 1 of 6)	101	ENSMUST00000098090	ENSMUSG00000030652	ENSMUST00000098090	NA	ENSMUSG00000030652	Coq7	NA	demethyl-Q 7 [Source:MGI Symbol;Acc:MGI:107207]	protein_coding
EZH2_PeakRegion_11462	chr18	35069801	35072999	+	0	NA	Intergenic	Intergenic	-47488	ENSMUST00000042345	ENSMUSG00000037815	ENSMUST00000042345	NA	ENSMUSG00000037815	Ctnna1	NA	catenin (cadherin associated protein), alpha 1 [Source:MGI Symbol;Acc:MGI:88274]	protein_coding
EZH2_PeakRegion_05528	chr8	45627401	45629599	+	0	NA	intron (ENSMUST00000135336, intron 1 of 22)	-intron (ENSMUST00000067065, intron 1 of 25)	299	ENSMUST00000130850	ENSMUSG00000031626	ENSMUST00000126067	NA	ENSMUSG00000031626	Sorbs2	NA	sorbin and SH3 domain containing 2 [Source:MGI Symbol;Acc:MGI:1924574]	protein_coding
EZH2_PeakRegion_12184	chrX	36327801	36329999	+	0	NA	promoter-TSS (ENSMUST00000126147)	-promoter-TSS (ENSMUST00000126147)	-316	ENSMUST00000126147	ENSMUSG00000016239	ENSMUST00000016383	NA	ENSMUSG00000016239	Lonrf3	NA	LON peptidase N-terminal domain and ring finger 3 [Source:MGI Symbol;Acc:MGI:1921615]	protein_coding
EZH2_PeakRegion_01436	chr2	153343201	153347799	+	0	NA	promoter-TSS (ENSMUST00000109790)	-promoter-TSS (ENSMUST00000109790)	310	ENSMUST00000128026	ENSMUSG00000073236	ENSMUST00000128026	NA	ENSMUSG00000073236	2500004C02Rik	NA	RIKEN cDNA 2500004C02 gene [Source:MGI Symbol;Acc:MGI:1919576]	processed_transcript
EZH2_PeakRegion_10210	chr15	85624401	85627199	+	0	NA	Intergenic	Intergenic	-13947	ENSMUST00000189171	ENSMUSG00000101828	ENSMUST00000189171	NA	ENSMUSG00000101828	NA	NA	NA	NA
EZH2_PeakRegion_10119	chr15	79391601	79404999	+	0	NA	intron (ENSMUST00000074991, intron 1 of 8)	-intron (ENSMUST00000074991, intron 1 of 8)	4619	ENSMUST00000178522	ENSMUSG00000009035	ENSMUST00000178522	NA	ENSMUSG00000009035	Tmem184b	NA	transmembrane protein 184b [Source:MGI Symbol;Acc:MGI:2445179]	protein_coding
EZH2_PeakRegion_02086	chr3	118432401	118435999	+	0	NA	promoter-TSS (ENSMUST00000175259)	-promoter-TSS (ENSMUST00000175259)	234	ENSMUST00000181310	ENSMUSG00000097311	ENSMUST00000181310	NA	ENSMUSG00000097311	Gm26871	NA	predicted gene, 26871 [Source:MGI Symbol;Acc:MGI:5477365]	processed_transcript
EZH2_PeakRegion_05171	chr7	120676201	120678599	+	0	NA	promoter-TSS (ENSMUST00000060175)	-promoter-TSS (ENSMUST00000060175)	120	ENSMUST00000180933	ENSMUSG00000097343	ENSMUST00000180933	NA	ENSMUSG00000097343	9030407P20Rik	NA	RIKEN cDNA 9030407P20 gene [Source:MGI Symbol;Acc:MGI:1918818]	processed_transcript
EZH2_PeakRegion_06475	chr9	67839401	67841399	+	0	NA	promoter-TSS (ENSMUST00000077879)	-promoter-TSS (ENSMUST00000077879)	4	ENSMUST00000077879	ENSMUSG00000035284	ENSMUST00000077879	NA	ENSMUSG00000035284	Vps13c	NA	vacuolar protein sorting 13C [Source:MGI Symbol;Acc:MGI:2444207]	protein_coding
EZH2_PeakRegion_00127	chr1	45794801	45796399	+	0	NA	promoter-TSS (ENSMUST00000142145)	-promoter-TSS (ENSMUST00000142145)	93	ENSMUST00000147308	ENSMUSG00000025995	ENSMUST00000146602	NA	ENSMUSG00000025995	Wdr75	NA	WD repeat domain 75 [Source:MGI Symbol;Acc:MGI:1920924]	protein_coding
EZH2_PeakRegion_01022	chr2	57101601	57105199	+	0	NA	Intergenic	Intergenic	9672	ENSMUST00000112627	ENSMUSG00000026826	ENSMUST00000183542	NA	ENSMUSG00000026826	Nr4a2	NA	nuclear receptor subfamily 4, group A, member 2 [Source:MGI Symbol;Acc:MGI:1352456]	protein_coding
EZH2_PeakRegion_04113	chr6	72095001	72102399	+	0	NA	intron (ENSMUST00000187007, intron 1 of 2)	-intron (ENSMUST00000069994, intron 1 of 6)	943	ENSMUST00000187007	ENSMUSG00000056091	ENSMUST00000069994	NA	ENSMUSG00000056091	St3gal5	NA	ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:MGI Symbol;Acc:MGI:1339963]	protein_coding
EZH2_PeakRegion_07212	chr10	85182801	85186599	+	0	NA	exon (ENSMUST00000020227, exon 1 of 13)	-exon (ENSMUST00000020227, exon 1 of 13)	354	ENSMUST00000020227	ENSMUSG00000020038	ENSMUST00000020227	NA	ENSMUSG00000020038	Cry1	NA	cryptochrome 1 (photolyase-like) [Source:MGI Symbol;Acc:MGI:1270841]	protein_coding
EZH2_PeakRegion_02674	chr4	129124601	129125599	+	0	NA	Intergenic	Intergenic	-3064	ENSMUST00000116444	ENSMUSG00000028785	ENSMUST00000116442	NA	ENSMUSG00000028785	Hpca	NA	hippocalcin [Source:MGI Symbol;Acc:MGI:1336200]	protein_coding
EZH2_PeakRegion_11629	chr18	65149201	65152599	+	0	NA	intron (ENSMUST00000163516, intron 6 of 30)	-intron (ENSMUST00000080418, intron 5 of 29)	-97961	ENSMUST00000083468	ENSMUSG00000065402	ENSMUST00000083468	NA	ENSMUSG00000065402	Mir122	NA	microRNA 122 [Source:MGI Symbol;Acc:MGI:2676805]	miRNA
EZH2_PeakRegion_04503	chr6	148944201	148946999	+	0	NA	promoter-TSS (ENSMUST00000081956)	-promoter-TSS (ENSMUST00000081956)	555	ENSMUST00000132696	ENSMUSG00000039985	ENSMUST00000111562	NA	ENSMUSG00000039985	Sinhcaf	NA	SIN3-HDAC complex associated factor [Source:MGI Symbol;Acc:MGI:1929091]	protein_coding
EZH2_PeakRegion_08528	chr12	11435201	11438399	+	0	NA	promoter-TSS (ENSMUST00000072299)	-promoter-TSS (ENSMUST00000072299)	-151	ENSMUST00000072299	ENSMUSG00000054459	ENSMUST00000072299	NA	ENSMUSG00000054459	Vsnl1	NA	visinin-like 1 [Source:MGI Symbol;Acc:MGI:1349453]	protein_coding
EZH2_PeakRegion_06540	chr9	83547801	83549599	+	0	NA	exon (ENSMUST00000188617, exon 1 of 1)	-exon (ENSMUST00000188617, exon 1 of 1)	350	ENSMUST00000188030	ENSMUSG00000032261	ENSMUST00000188030	NA	ENSMUSG00000032261	Sh3bgrl2	NA	SH3 domain binding glutamic acid-rich protein like 2 [Source:MGI Symbol;Acc:MGI:1915350]	protein_coding
EZH2_PeakRegion_08250	chr11	106777401	106781199	+	0	NA	exon (ENSMUST00000021060, exon 1 of 8)	-exon (ENSMUST00000021060, exon 1 of 8)	173	ENSMUST00000155107	ENSMUSG00000020718	ENSMUST00000126201	NA	ENSMUSG00000020718	Polg2	NA	polymerase (DNA directed), gamma 2, accessory subunit [Source:MGI Symbol;Acc:MGI:1354947]	protein_coding
EZH2_PeakRegion_08159	chr11	101118001	101121199	+	0	NA	promoter-TSS (ENSMUST00000043680)	-promoter-TSS (ENSMUST00000043680)	165	ENSMUST00000142733	ENSMUSG00000017802	ENSMUST00000154513	NA	ENSMUSG00000017802	Retreg3	NA	reticulophagy regulator family member 3 [Source:MGI Symbol;Acc:MGI:1915248]	protein_coding
EZH2_PeakRegion_00892	chr2	31452001	31455999	+	0	NA	promoter-TSS (ENSMUST00000141294)	-promoter-TSS (ENSMUST00000141294)	-708	ENSMUST00000141294	ENSMUSG00000055632	ENSMUST00000138821	NA	ENSMUSG00000055632	Hmcn2	NA	hemicentin 2 [Source:MGI Symbol;Acc:MGI:2677838]	protein_coding
EZH2_PeakRegion_12067	chr19	46521601	46521799	+	0	NA	Intergenic	Intergenic	20052	ENSMUST00000026008	ENSMUSG00000025034	ENSMUST00000026008	NA	ENSMUSG00000025034	Trim8	NA	tripartite motif-containing 8 [Source:MGI Symbol;Acc:MGI:1933302]	protein_coding
EZH2_PeakRegion_04335	chr6	114873201	114886399	+	0	NA	intron (ENSMUST00000147639, intron 3 of 5)	-intron (ENSMUST00000032459, intron 2 of 4)	-4693	ENSMUST00000152710	ENSMUSG00000030315	ENSMUST00000152710	NA	ENSMUSG00000030315	Vgll4	NA	vestigial like family member 4 [Source:MGI Symbol;Acc:MGI:2652840]	protein_coding
EZH2_PeakRegion_10484	chr16	17570201	17577599	+	0	NA	exon (ENSMUST00000116648, exon 3 of 4)	-exon (ENSMUST00000116648, exon 3 of 4)	2306	ENSMUST00000090165	ENSMUSG00000022756	ENSMUST00000172164	NA	ENSMUSG00000022756	Slc7a4	NA	solute carrier family 7 (cationic amino acid transporter, y+ system), member 4 [Source:MGI Symbol;Acc:MGI:2146512]	protein_coding
EZH2_PeakRegion_06363	chr9	56921601	56929199	+	0	NA	exon (ENSMUST00000050916, exon 1 of 2)	-exon (ENSMUST00000050916, exon 1 of 2)	2971	ENSMUST00000050916	ENSMUSG00000032733	ENSMUST00000050916	NA	ENSMUSG00000032733	Snx33	NA	sorting nexin 33 [Source:MGI Symbol;Acc:MGI:2443239]	protein_coding
EZH2_PeakRegion_01360	chr2	136057401	136061599	+	0	NA	promoter-TSS (ENSMUST00000123436)	-promoter-TSS (ENSMUST00000123436)	69	ENSMUST00000123436	ENSMUSG00000027270	ENSMUST00000057503	NA	ENSMUSG00000027270	Lamp5	NA	lysosomal-associated membrane protein family, member 5 [Source:MGI Symbol;Acc:MGI:1923411]	protein_coding
EZH2_PeakRegion_08171	chr11	101656401	101661599	+	0	NA	TTS (ENSMUST00000084010)	-TTS (ENSMUST00000084010)	762	ENSMUST00000084010	ENSMUSG00000065944	ENSMUST00000084010	NA	ENSMUSG00000065944	Rnu2-10	NA	U2 small nuclear RNA 10 [Source:MGI Symbol;Acc:MGI:97976]	snRNA
EZH2_PeakRegion_10509	chr16	18616201	18633399	+	0	NA	intron (ENSMUST00000096987, intron 5 of 11)	-intron (ENSMUST00000096987, intron 5 of 11)	-2397	ENSMUST00000167388	ENSMUSG00000050761	ENSMUST00000051160	NA	ENSMUSG00000050761	Gp1bb	NA	glycoprotein Ib, beta polypeptide [Source:MGI Symbol;Acc:MGI:107852]	protein_coding
EZH2_PeakRegion_01617	chr2	174463401	174464999	+	0	NA	promoter-TSS (ENSMUST00000016396)	-promoter-TSS (ENSMUST00000016396)	-95	ENSMUST00000016396	ENSMUSG00000016252	ENSMUST00000149191	NA	ENSMUSG00000016252	Atp5e	NA	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit [Source:MGI Symbol;Acc:MGI:1855697]	protein_coding
EZH2_PeakRegion_01543	chr2	164874001	164881799	+	0	NA	Intergenic	Intergenic	-1404	ENSMUST00000145327	ENSMUSG00000039849	ENSMUST00000145327	NA	ENSMUSG00000039849	Pcif1	NA	PDX1 C-terminal inhibiting factor 1 [Source:MGI Symbol;Acc:MGI:2443858]	protein_coding
EZH2_PeakRegion_03822	chr5	142755401	142772599	+	0	NA	intron (ENSMUST00000152247, intron 10 of 13)	-intron (ENSMUST00000036253, intron 13 of 15)	24523	ENSMUST00000152247	ENSMUSG00000039477	ENSMUST00000155461	NA	ENSMUSG00000039477	Tnrc18	NA	trinucleotide repeat containing 18 [Source:MGI Symbol;Acc:MGI:3648294]	protein_coding
EZH2_PeakRegion_02427	chr4	86856001	86859999	+	0	NA	promoter-TSS (ENSMUST00000102814)	-promoter-TSS (ENSMUST00000102814)	-588	ENSMUST00000102814	ENSMUSG00000028495	ENSMUST00000102814	NA	ENSMUSG00000028495	Rps6	NA	ribosomal protein S6 [Source:MGI Symbol;Acc:MGI:98159]	protein_coding
EZH2_PeakRegion_03702	chr5	134454001	134458799	+	0	NA	promoter-TSS (ENSMUST00000111244)	-promoter-TSS (ENSMUST00000111244)	-138	ENSMUST00000111244	ENSMUSG00000023079	ENSMUST00000111245	NA	ENSMUSG00000023079	Gtf2ird1	NA	general transcription factor II I repeat domain-containing 1 [Source:MGI Symbol;Acc:MGI:1861942]	protein_coding
EZH2_PeakRegion_00282	chr1	86153201	86156399	+	0	NA	promoter-TSS (ENSMUST00000027434)	-promoter-TSS (ENSMUST00000027434)	1	ENSMUST00000186509	ENSMUSG00000062590	ENSMUST00000156675	NA	ENSMUSG00000062590	Armc9	NA	armadillo repeat containing 9 [Source:MGI Symbol;Acc:MGI:1926045]	protein_coding
EZH2_PeakRegion_08526	chr12	10390401	10391999	+	0	NA	exon (ENSMUST00000020947, exon 1 of 2)	-exon (ENSMUST00000020947, exon 1 of 2)	420	ENSMUST00000020947	ENSMUSG00000020621	ENSMUST00000020947	NA	ENSMUSG00000020621	Rdh14	NA	retinol dehydrogenase 14 (all-trans and 9-cis) [Source:MGI Symbol;Acc:MGI:1920402]	protein_coding
EZH2_PeakRegion_07679	chr11	59174801	59185199	+	0	NA	intron (ENSMUST00000108790, intron 1 of 1)	-intron (ENSMUST00000108790, intron 1 of 1)	2826	ENSMUST00000108793	ENSMUSG00000043448	ENSMUST00000108790	NA	ENSMUSG00000043448	Gjc2	NA	gap junction protein, gamma 2 [Source:MGI Symbol;Acc:MGI:2153060]	protein_coding
EZH2_PeakRegion_06787	chr9	121447801	121456399	+	0	NA	intron (ENSMUST00000045903, intron 11 of 15)	-intron (ENSMUST00000045903, intron 11 of 15)	43589	ENSMUST00000035120	ENSMUSG00000032532	ENSMUST00000035120	NA	ENSMUSG00000032532	Cck	NA	cholecystokinin [Source:MGI Symbol;Acc:MGI:88297]	protein_coding
EZH2_PeakRegion_10314	chr15	99406801	99407799	+	0	NA	TTS (ENSMUST00000162624)	-TTS (ENSMUST00000162624)	1426	ENSMUST00000160454	ENSMUSG00000023010	ENSMUST00000162274	NA	ENSMUSG00000023010	Tmbim6	NA	transmembrane BAX inhibitor motif containing 6 [Source:MGI Symbol;Acc:MGI:99682]	protein_coding
EZH2_PeakRegion_02955	chr4	152134801	152137199	+	0	NA	intron (ENSMUST00000135185, intron 4 of 10)	-intron (ENSMUST00000030785, intron 5 of 15)	282	ENSMUST00000105656	ENSMUSG00000028943	ENSMUST00000105654	NA	ENSMUSG00000028943	Espn	NA	espin [Source:MGI Symbol;Acc:MGI:1861630]	protein_coding
EZH2_PeakRegion_05354	chr7	142382601	142390999	+	0	NA	intron (ENSMUST00000153679, intron 1 of 2)	-intron (ENSMUST00000066401, intron 1 of 8)	1019	ENSMUST00000066401	ENSMUSG00000007891	ENSMUST00000133843	NA	ENSMUSG00000007891	Ctsd	NA	cathepsin D [Source:MGI Symbol;Acc:MGI:88562]	protein_coding
EZH2_PeakRegion_11630	chr18	65217801	65220399	+	0	NA	Intergenic	Intergenic	-29761	ENSMUST00000083468	ENSMUSG00000065402	ENSMUST00000083468	NA	ENSMUSG00000065402	Mir122	NA	microRNA 122 [Source:MGI Symbol;Acc:MGI:2676805]	miRNA
EZH2_PeakRegion_07651	chr11	55032401	55035199	+	0	NA	promoter-TSS (ENSMUST00000102727)	-promoter-TSS (ENSMUST00000102727)	-355	ENSMUST00000108883	ENSMUSG00000018340	ENSMUST00000108883	NA	ENSMUSG00000018340	Anxa6	NA	annexin A6 [Source:MGI Symbol;Acc:MGI:88255]	protein_coding
EZH2_PeakRegion_02088	chr3	121261001	121263799	+	0	NA	intron (ENSMUST00000135818, intron 2 of 10)	-intron (ENSMUST00000029777, intron 1 of 7)	759	ENSMUST00000128909	ENSMUSG00000028132	ENSMUST00000123427	NA	ENSMUSG00000028132	Tlcd4	NA	TLC domain containing 4 [Source:MGI Symbol;Acc:MGI:1923195]	protein_coding
EZH2_PeakRegion_09097	chr13	34128401	34134799	+	0	NA	Intergenic	Intergenic	-1246	ENSMUST00000075774	ENSMUSG00000045136	ENSMUST00000075774	NA	ENSMUSG00000045136	Tubb2b	NA	tubulin, beta 2B class IIB [Source:MGI Symbol;Acc:MGI:1920960]	protein_coding
EZH2_PeakRegion_11593	chr18	60911001	60913399	+	0	NA	exon (ENSMUST00000040359, exon 1 of 2)	-exon (ENSMUST00000040359, exon 1 of 2)	420	ENSMUST00000040359	ENSMUSG00000036412	ENSMUST00000040359	NA	ENSMUSG00000036412	Arsi	NA	arylsulfatase i [Source:MGI Symbol;Acc:MGI:2670959]	protein_coding
EZH2_PeakRegion_07840	chr11	73197601	73200399	+	0	NA	promoter-TSS (ENSMUST00000006103)	-promoter-TSS (ENSMUST00000006103)	-5	ENSMUST00000150468	ENSMUSG00000005949	ENSMUST00000108476	NA	ENSMUSG00000005949	Ctns	NA	cystinosis, nephropathic [Source:MGI Symbol;Acc:MGI:1932872]	protein_coding
EZH2_PeakRegion_06732	chr9	112226601	112236199	+	0	NA	intron (ENSMUST00000162097, intron 1 of 20)	-intron (ENSMUST00000035085, intron 1 of 18)	502	ENSMUST00000163025	ENSMUSG00000032503	ENSMUST00000160741	NA	ENSMUSG00000032503	Arpp21	NA	cyclic AMP-regulated phosphoprotein, 21 [Source:MGI Symbol;Acc:MGI:107562]	protein_coding
EZH2_PeakRegion_01438	chr2	153528601	153531199	+	0	NA	promoter-TSS (ENSMUST00000035346)	-promoter-TSS (ENSMUST00000035346)	71	ENSMUST00000035346	ENSMUSG00000061411	ENSMUST00000137553	NA	ENSMUSG00000061411	Nol4l	NA	nucleolar protein 4-like [Source:MGI Symbol;Acc:MGI:1918765]	protein_coding
EZH2_PeakRegion_02741	chr4	133239401	133243999	+	0	NA	intron (ENSMUST00000030677, intron 1 of 28)	-intron (ENSMUST00000030677, intron 1 of 28)	882	ENSMUST00000030677	ENSMUSG00000028862	ENSMUST00000127681	NA	ENSMUSG00000028862	Map3k6	NA	mitogen-activated protein kinase kinase kinase 6 [Source:MGI Symbol;Acc:MGI:1855691]	protein_coding
EZH2_PeakRegion_00070	chr1	36306201	36311399	+	0	NA	exon (ENSMUST00000192874, exon 1 of 1)	-exon (ENSMUST00000192874, exon 1 of 1)	1021	ENSMUST00000140218	ENSMUSG00000037447	ENSMUST00000147123	NA	ENSMUSG00000037447	Arid5a	NA	AT rich interactive domain 5A (MRF1-like) [Source:MGI Symbol;Acc:MGI:2443039]	protein_coding
EZH2_PeakRegion_00237	chr1	75184201	75186599	+	0	NA	promoter-TSS (ENSMUST00000185727)	-promoter-TSS (ENSMUST00000185727)	-254	ENSMUST00000185727	ENSMUSG00000099519	ENSMUST00000185727	NA	ENSMUSG00000099519	Gm29253	NA	predicted gene 29253 [Source:MGI Symbol;Acc:MGI:5579959]	processed_transcript
EZH2_PeakRegion_05526	chr8	44937001	44938799	+	0	NA	intron (ENSMUST00000191428, intron 1 of 26)	-intron (ENSMUST00000191428, intron 1 of 26)	2453	ENSMUST00000191428	ENSMUSG00000070047	ENSMUST00000098796	NA	ENSMUSG00000070047	Fat1	NA	FAT atypical cadherin 1 [Source:MGI Symbol;Acc:MGI:109168]	protein_coding
EZH2_PeakRegion_09916	chr15	34081601	34084799	+	0	NA	promoter-TSS (ENSMUST00000163333)	-promoter-TSS (ENSMUST00000163333)	-108	ENSMUST00000163333	ENSMUSG00000022255	ENSMUST00000170050	NA	ENSMUSG00000022255	Mtdh	NA	metadherin [Source:MGI Symbol;Acc:MGI:1914404]	protein_coding
EZH2_PeakRegion_01264	chr2	121138401	121141799	+	0	NA	promoter-TSS (ENSMUST00000028702)	-promoter-TSS (ENSMUST00000028702)	278	ENSMUST00000099486	ENSMUSG00000074890	ENSMUST00000099486	NA	ENSMUSG00000074890	Lcmt2	NA	leucine carboxyl methyltransferase 2 [Source:MGI Symbol;Acc:MGI:1353659]	protein_coding
EZH2_PeakRegion_09761	chr14	70643601	70648799	+	0	NA	Intergenic	Intergenic	-3932	ENSMUST00000022697	ENSMUSG00000022101	ENSMUST00000022697	NA	ENSMUSG00000022101	Fgf17	NA	fibroblast growth factor 17 [Source:MGI Symbol;Acc:MGI:1202401]	protein_coding
