Peak.ID	Chr	Start	End	Strand	Peak.Score	Focus.Ratio.Region.Size	Annotation	Detailed.Annotation	Distance.to.TSS	Nearest.PromoterID	Entrez.ID	Nearest.Unigene	Nearest.Refseq	Nearest.Ensembl	Gene.Name	Gene.Alias	Gene.Description	Gene.Type
Htt_PeakRegion_08990	chr17	87393882	87394236	+	0	NA	intron (ENSMUST00000187078, intron 4 of 4)	-intron (ENSMUST00000040609, intron 6 of 6)	15206	ENSMUST00000148126	ENSMUSG00000036918	ENSMUST00000126497	NA	ENSMUSG00000036918	Ttc7	NA	tetratricopeptide repeat domain 7 [Source:MGI Symbol;Acc:MGI:1920999]	protein_coding
Htt_PeakRegion_06805	chr12	49957468	49958079	+	0	NA	Intergenic	Intergenic	-116022	ENSMUST00000182020	ENSMUSG00000098219	ENSMUST00000182020	NA	ENSMUSG00000098219	Gm7481	NA	predicted gene 7481 [Source:MGI Symbol;Acc:MGI:3648575]	processed_pseudogene
Htt_PeakRegion_01365	chr3	4462052	4462084	+	0	NA	Intergenic	Intergenic	-42763	ENSMUST00000195773	ENSMUSG00000104073	ENSMUST00000195773	NA	ENSMUSG00000104073	Gm37029	NA	predicted gene, 37029 [Source:MGI Symbol;Acc:MGI:5610257]	processed_pseudogene
Htt_PeakRegion_07116	chr13	14012124	14012836	+	0	NA	intron (ENSMUST00000162326, intron 5 of 16)	-intron (ENSMUST00000039894, intron 5 of 16)	-2636	ENSMUST00000159427	ENSMUSG00000039233	ENSMUST00000159893	NA	ENSMUSG00000039233	Tbce	NA	tubulin-specific chaperone E [Source:MGI Symbol;Acc:MGI:1917680]	protein_coding
Htt_PeakRegion_02224	chr4	136414201	136414362	+	0	NA	Intergenic	Intergenic	-9243	ENSMUST00000088677	ENSMUSG00000070687	ENSMUST00000133818	NA	ENSMUSG00000070687	Htr1d	NA	5-hydroxytryptamine (serotonin) receptor 1D [Source:MGI Symbol;Acc:MGI:96276]	protein_coding
Htt_PeakRegion_08191	chr15	103779766	103779915	+	0	NA	Intergenic	Intergenic	-24403	ENSMUST00000078842	ENSMUSG00000060311	ENSMUST00000078842	NA	ENSMUSG00000060311	Mucl1	NA	mucin-like 1 [Source:MGI Symbol;Acc:MGI:98393]	protein_coding
Htt_PeakRegion_06604	chr11	118158339	118158866	+	0	NA	intron (ENSMUST00000100181, intron 12 of 13)	-intron (ENSMUST00000100181, intron 12 of 13)	22433	ENSMUST00000157494	ENSMUSG00000088119	ENSMUST00000157494	NA	ENSMUSG00000088119	Gm24060	NA	predicted gene, 24060 [Source:MGI Symbol;Acc:MGI:5453837]	snRNA
Htt_PeakRegion_06693	chr12	3779847	3780217	+	0	NA	intron (ENSMUST00000174663, intron 20 of 20)	-intron (ENSMUST00000077930, intron 18 of 18)	484	ENSMUST00000174293	ENSMUSG00000071454	ENSMUST00000173240	NA	ENSMUSG00000071454	Dtnb	NA	dystrobrevin, beta [Source:MGI Symbol;Acc:MGI:1203728]	protein_coding
Htt_PeakRegion_08498	chr16	91689211	91692562	+	0	NA	intron (ENSMUST00000140199, intron 2 of 3)	-intron (ENSMUST00000073466, intron 11 of 12)	1975	ENSMUST00000156242	ENSMUSG00000085169	ENSMUST00000156242	NA	ENSMUSG00000085169	Gm10785	NA	predicted gene 10785 [Source:MGI Symbol;Acc:MGI:3642149]	antisense
Htt_PeakRegion_07930	chr15	72131712	72131751	+	0	NA	Intergenic	Intergenic	-97504	ENSMUST00000159993	ENSMUSG00000079022	ENSMUST00000159410	NA	ENSMUSG00000079022	Col22a1	NA	collagen, type XXII, alpha 1 [Source:MGI Symbol;Acc:MGI:1916950]	protein_coding
Htt_PeakRegion_09273	chr19	3574331	3574749	+	0	NA	intron (ENSMUST00000113997, intron 1 of 23)	-intron (ENSMUST00000025846, intron 1 of 22)	1209	ENSMUST00000113997	ENSMUSG00000024908	ENSMUST00000113997	NA	ENSMUSG00000024908	Ppp6r3	NA	protein phosphatase 6, regulatory subunit 3 [Source:MGI Symbol;Acc:MGI:1921807]	protein_coding
Htt_PeakRegion_06535	chr11	109546699	109547514	+	0	NA	intron (ENSMUST00000106696, intron 1 of 4)	-intron (ENSMUST00000020928, intron 10 of 13)	3352	ENSMUST00000106696	ENSMUSG00000020604	ENSMUST00000106696	NA	ENSMUSG00000020604	Arsg	NA	arylsulfatase G [Source:MGI Symbol;Acc:MGI:1921258]	protein_coding
Htt_PeakRegion_01878	chr4	32560672	32560700	+	0	NA	intron (ENSMUST00000126225, intron 4 of 4)	-intron (ENSMUST00000037416, intron 4 of 7)	10931	ENSMUST00000136149	ENSMUSG00000086150	ENSMUST00000136149	NA	ENSMUSG00000086150	Bach2os	NA	BTB and CNC homology 2, opposite strand [Source:MGI Symbol;Acc:MGI:3041246]	antisense
Htt_PeakRegion_04586	chr8	123365068	123366183	+	0	NA	intron (ENSMUST00000010298, intron 12 of 14)	-intron (ENSMUST00000010298, intron 12 of 14)	-8199	ENSMUST00000057934	ENSMUSG00000001472	ENSMUST00000057934	NA	ENSMUSG00000001472	Tcf25	NA	transcription factor 25 (basic helix-loop-helix) [Source:MGI Symbol;Acc:MGI:1914105]	protein_coding
Htt_PeakRegion_05192	chr9	121414961	121415136	+	0	NA	intron (ENSMUST00000045903, intron 2 of 15)	-intron (ENSMUST00000045903, intron 2 of 15)	48090	ENSMUST00000045903	ENSMUSG00000032536	ENSMUST00000045903	NA	ENSMUSG00000032536	Trak1	NA	trafficking protein, kinesin binding 1 [Source:MGI Symbol;Acc:MGI:1914345]	protein_coding
Htt_PeakRegion_05218	chr9	123698405	123698765	+	0	NA	exon (ENSMUST00000026274, exon 10 of 10)	-exon (ENSMUST00000026274, exon 10 of 10)	-8393	ENSMUST00000168019	ENSMUSG00000058922	ENSMUST00000168019	NA	ENSMUSG00000058922	Gm10052	NA	predicted pseudogene 10052 [Source:MGI Symbol;Acc:MGI:3704348]	processed_pseudogene
Htt_PeakRegion_09592	chrX	7774464	7774806	+	0	NA	exon (ENSMUST00000077680, exon 10 of 10)	-exon (ENSMUST00000077680, exon 10 of 10)	5205	ENSMUST00000133456	ENSMUSG00000000134	ENSMUST00000115680	NA	ENSMUSG00000000134	Tfe3	NA	transcription factor E3 [Source:MGI Symbol;Acc:MGI:98511]	protein_coding
Htt_PeakRegion_00284	chr1	127222663	127222824	+	0	NA	intron (ENSMUST00000189427, intron 1 of 7)	-intron (ENSMUST00000038361, intron 1 of 17)	17715	ENSMUST00000190921	ENSMUSG00000036155	ENSMUST00000038361	NA	ENSMUSG00000036155	Mgat5	NA	mannoside acetylglucosaminyltransferase 5 [Source:MGI Symbol;Acc:MGI:894701]	protein_coding
Htt_PeakRegion_00457	chr1	177414081	177414817	+	0	NA	Intergenic	Intergenic	14635	ENSMUST00000193187	ENSMUSG00000097892	ENSMUST00000180591	NA	ENSMUSG00000097892	Gm26801	NA	predicted gene, 26801 [Source:MGI Symbol;Acc:MGI:5477295]	antisense
Htt_PeakRegion_03557	chr7	7196673	7197294	+	0	NA	Intergenic	Intergenic	13015	ENSMUST00000074455	ENSMUSG00000066838	ENSMUST00000074455	NA	ENSMUSG00000066838	Zfp772	NA	zinc finger protein 772 [Source:MGI Symbol;Acc:MGI:2385265]	protein_coding
Htt_PeakRegion_00222	chr1	87492053	87493541	+	0	NA	intron (ENSMUST00000068681, intron 5 of 14)	-intron (ENSMUST00000027477, intron 3 of 12)	-6580	ENSMUST00000166463	ENSMUSG00000026259	ENSMUST00000166463	NA	ENSMUSG00000026259	Ngef	NA	neuronal guanine nucleotide exchange factor [Source:MGI Symbol;Acc:MGI:1858414]	protein_coding
Htt_PeakRegion_06546	chr11	113339065	113339247	+	0	NA	intron (ENSMUST00000106633, intron 6 of 9)	-intron (ENSMUST00000042657, intron 7 of 10)	2603	ENSMUST00000104646	ENSMUSG00000077836	ENSMUST00000104646	NA	ENSMUSG00000077836	Gm26052	NA	predicted gene, 26052 [Source:MGI Symbol;Acc:MGI:5455829]	miRNA
Htt_PeakRegion_07776	chr14	114780692	114781025	+	0	NA	Intergenic	Intergenic	40367	ENSMUST00000194590	ENSMUSG00000103140	ENSMUST00000194590	NA	ENSMUSG00000103140	Gm37495	NA	predicted gene, 37495 [Source:MGI Symbol;Acc:MGI:5610723]	TEC
Htt_PeakRegion_01653	chr3	96576534	96576849	+	0	NA	promoter-TSS (ENSMUST00000148290)	-promoter-TSS (ENSMUST00000148290)	-293	ENSMUST00000148290	ENSMUSG00000087610	ENSMUST00000148290	NA	ENSMUSG00000087610	Gm16253	NA	predicted gene 16253 [Source:MGI Symbol;Acc:MGI:3826531]	protein_coding
Htt_PeakRegion_01233	chr2	157033692	157034136	+	0	NA	intron (ENSMUST00000069098, intron 6 of 14)	-intron (ENSMUST00000069098, intron 6 of 14)	6325	ENSMUST00000133571	ENSMUSG00000055485	ENSMUST00000153229	NA	ENSMUSG00000055485	Soga1	NA	suppressor of glucose, autophagy associated 1 [Source:MGI Symbol;Acc:MGI:2444575]	protein_coding
Htt_PeakRegion_04905	chr9	66773695	66774132	+	0	NA	Intergenic	Intergenic	21463	ENSMUST00000113730	ENSMUSG00000032375	ENSMUST00000168309	NA	ENSMUSG00000032375	Aph1b	NA	aph1 homolog B, gamma secretase subunit [Source:MGI Symbol;Acc:MGI:3522097]	protein_coding
Htt_PeakRegion_02001	chr4	97790467	97791292	+	0	NA	intron (ENSMUST00000107057, intron 2 of 6)	-intron (ENSMUST00000052018, intron 2 of 9)	-12801	ENSMUST00000147069	ENSMUSG00000048747	ENSMUST00000186369	NA	ENSMUSG00000048747	E130114P18Rik	NA	RIKEN cDNA E130114P18 gene [Source:MGI Symbol;Acc:MGI:2442873]	protein_coding
Htt_PeakRegion_00956	chr2	98663810	98664050	+	0	NA	intron (ENSMUST00000099684, intron 3 of 3)	-intron (ENSMUST00000099684, intron 3 of 3)	1693	ENSMUST00000099684	ENSMUSG00000075015	ENSMUST00000099684	NA	ENSMUSG00000075015	Gm10801	NA	predicted gene 10801 [Source:MGI Symbol;Acc:MGI:3641656]	protein_coding
Htt_PeakRegion_08260	chr16	13576117	13576138	+	0	NA	intron (ENSMUST00000058884, intron 21 of 23)	-intron (ENSMUST00000058884, intron 21 of 23)	-44576	ENSMUST00000104300	ENSMUSG00000077488	ENSMUST00000104300	NA	ENSMUSG00000077488	Gm25276	NA	predicted gene, 25276 [Source:MGI Symbol;Acc:MGI:5455053]	snoRNA
Htt_PeakRegion_02282	chr4	148364958	148365220	+	0	NA	Intergenic	Intergenic	-5629	ENSMUST00000138802	ENSMUSG00000086326	ENSMUST00000138802	NA	ENSMUSG00000086326	Gm13200	NA	predicted gene 13200 [Source:MGI Symbol;Acc:MGI:3650195]	lincRNA
Htt_PeakRegion_02077	chr4	120557623	120557779	+	0	NA	intron (ENSMUST00000030381, intron 7 of 18)	-intron (ENSMUST00000030381, intron 7 of 18)	-9600	ENSMUST00000140891	ENSMUSG00000028633	ENSMUST00000140891	NA	ENSMUSG00000028633	Ctps	NA	cytidine 5'-triphosphate synthase [Source:MGI Symbol;Acc:MGI:1858304]	protein_coding
Htt_PeakRegion_03308	chr6	90656644	90657780	+	0	NA	Intergenic	Intergenic	10787	ENSMUST00000141434	ENSMUSG00000034312	ENSMUST00000101153	NA	ENSMUSG00000034312	Iqsec1	NA	IQ motif and Sec7 domain 1 [Source:MGI Symbol;Acc:MGI:1196356]	protein_coding
Htt_PeakRegion_04334	chr8	68039501	68040370	+	0	NA	intron (ENSMUST00000150169, intron 1 of 9)	-intron (ENSMUST00000150169, intron 1 of 9)	22351	ENSMUST00000150169	ENSMUSG00000030465	ENSMUST00000098696	NA	ENSMUSG00000030465	Psd3	NA	pleckstrin and Sec7 domain containing 3 [Source:MGI Symbol;Acc:MGI:1918215]	protein_coding
Htt_PeakRegion_01085	chr2	127072905	127073076	+	0	NA	intron (ENSMUST00000142861, intron 1 of 4)	-intron (ENSMUST00000002064, intron 1 of 7)	2297	ENSMUST00000110389	ENSMUSG00000001999	ENSMUST00000142737	NA	ENSMUSG00000001999	Blvra	NA	biliverdin reductase A [Source:MGI Symbol;Acc:MGI:88170]	protein_coding
Htt_PeakRegion_01484	chr3	65326380	65326547	+	0	NA	intron (ENSMUST00000160137, intron 2 of 3)	-intron (ENSMUST00000049230, intron 8 of 13)	22966	ENSMUST00000160137	ENSMUSG00000090120	ENSMUST00000160137	NA	ENSMUSG00000090120	A730090N16Rik	NA	RIKEN cDNA A730090N16 gene [Source:MGI Symbol;Acc:MGI:2442748]	antisense
Htt_PeakRegion_01662	chr3	97438947	97439344	+	0	NA	Intergenic	Intergenic	-27966	ENSMUST00000060912	ENSMUSG00000051392	ENSMUST00000060912	NA	ENSMUSG00000051392	Olfr1402	NA	olfactory receptor 1402 [Source:MGI Symbol;Acc:MGI:3031236]	protein_coding
Htt_PeakRegion_07001	chr12	103219991	103220306	+	0	NA	intron (ENSMUST00000156176, intron 2 of 4)	-intron (ENSMUST00000074416, intron 3 of 4)	15876	ENSMUST00000155547	ENSMUSG00000041669	ENSMUST00000074416	NA	ENSMUSG00000041669	Prima1	NA	proline rich membrane anchor 1 [Source:MGI Symbol;Acc:MGI:1926097]	protein_coding
Htt_PeakRegion_01257	chr2	162125085	162126054	+	0	NA	intron (ENSMUST00000129015, intron 1 of 1)	-intron (ENSMUST00000109441, intron 7 of 30)	9882	ENSMUST00000129015	ENSMUSG00000053141	ENSMUST00000109442	NA	ENSMUSG00000053141	Ptprt	NA	protein tyrosine phosphatase, receptor type, T [Source:MGI Symbol;Acc:MGI:1321152]	protein_coding
Htt_PeakRegion_08486	chr16	87766627	87766851	+	0	NA	Intergenic	Intergenic	-5096	ENSMUST00000158059	ENSMUSG00000088684	ENSMUST00000158059	NA	ENSMUSG00000088684	Gm23994	NA	predicted gene, 23994 [Source:MGI Symbol;Acc:MGI:5453771]	snoRNA
Htt_PeakRegion_03695	chr7	34231894	34232459	+	0	NA	intron (ENSMUST00000140881, intron 1 of 1)	-intron (ENSMUST00000140881, intron 1 of 1)	-1887	ENSMUST00000138773	ENSMUSG00000036427	ENSMUST00000138773	NA	ENSMUSG00000036427	Gpi1	NA	glucose-6-phosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:95797]	protein_coding
Htt_PeakRegion_01379	chr3	15354498	15354642	+	0	NA	Intergenic	Intergenic	-22268	ENSMUST00000108361	ENSMUSG00000078783	ENSMUST00000108361	NA	ENSMUSG00000078783	Gm9733	NA	predicted gene 9733 [Source:MGI Symbol;Acc:MGI:3780136]	protein_coding
Htt_PeakRegion_07077	chr12	112933305	112933356	+	0	NA	Intergenic	Intergenic	-3835	ENSMUST00000075827	ENSMUSG00000002799	ENSMUST00000075827	NA	ENSMUSG00000002799	Jag2	NA	jagged 2 [Source:MGI Symbol;Acc:MGI:1098270]	protein_coding
Htt_PeakRegion_01142	chr2	137430692	137430712	+	0	NA	Intergenic	Intergenic	142199	ENSMUST00000130262	ENSMUSG00000085504	ENSMUST00000130262	NA	ENSMUSG00000085504	Gm14055	NA	predicted gene 14055 [Source:MGI Symbol;Acc:MGI:3650242]	lincRNA
Htt_PeakRegion_07282	chr13	75928717	75928981	+	0	NA	TTS (ENSMUST00000117821)	-TTS (ENSMUST00000117821)	1479	ENSMUST00000117821	ENSMUSG00000081816	ENSMUST00000117821	NA	ENSMUSG00000081816	Gm15528	NA	predicted gene 15528 [Source:MGI Symbol;Acc:MGI:3782975]	processed_pseudogene
Htt_PeakRegion_01013	chr2	116813467	116813582	+	0	NA	Intergenic	Intergenic	63644	ENSMUST00000151391	ENSMUSG00000086462	ENSMUST00000151391	NA	ENSMUSG00000086462	Gm13990	NA	predicted gene 13990 [Source:MGI Symbol;Acc:MGI:3651766]	antisense
Htt_PeakRegion_03533	chr6	149249692	149249880	+	0	NA	Intergenic	Intergenic	-59628	ENSMUST00000130664	ENSMUSG00000032712	ENSMUST00000130664	NA	ENSMUSG00000032712	Resf1	NA	retroelement silencing factor 1 [Source:MGI Symbol;Acc:MGI:1914496]	protein_coding
Htt_PeakRegion_05556	chr10	90855551	90856523	+	0	NA	intron (ENSMUST00000183145, intron 1 of 2)	-intron (ENSMUST00000099364, intron 3 of 11)	26194	ENSMUST00000183145	ENSMUSG00000058589	ENSMUST00000182356	NA	ENSMUSG00000058589	Anks1b	NA	ankyrin repeat and sterile alpha motif domain containing 1B [Source:MGI Symbol;Acc:MGI:1924781]	protein_coding
Htt_PeakRegion_09156	chr18	54887818	54888198	+	0	NA	TTS (ENSMUST00000064763)	-TTS (ENSMUST00000064763)	-93427	ENSMUST00000181829	ENSMUSG00000097707	ENSMUST00000181829	NA	ENSMUSG00000097707	NA	NA	NA	NA
Htt_PeakRegion_01637	chr3	96042709	96044967	+	0	NA	intron (ENSMUST00000015891, intron 7 of 14)	-intron (ENSMUST00000015891, intron 7 of 14)	13881	ENSMUST00000140518	ENSMUSG00000015747	ENSMUST00000131281	NA	ENSMUSG00000015747	Vps45	NA	vacuolar protein sorting 45 [Source:MGI Symbol;Acc:MGI:891965]	protein_coding
Htt_PeakRegion_04598	chr8	124537046	124537686	+	0	NA	intron (ENSMUST00000129977, intron 1 of 3)	-intron (ENSMUST00000034460, intron 8 of 17)	2157	ENSMUST00000129977	ENSMUSG00000031979	ENSMUST00000129977	NA	ENSMUSG00000031979	Cog2	NA	component of oligomeric golgi complex 2 [Source:MGI Symbol;Acc:MGI:1923582]	protein_coding
Htt_PeakRegion_02776	chr5	121370168	121371862	+	0	NA	TTS (ENSMUST00000042312)	-TTS (ENSMUST00000042312)	2116	ENSMUST00000133138	ENSMUSG00000042726	ENSMUST00000146185	NA	ENSMUSG00000042726	Trafd1	NA	TRAF type zinc finger domain containing 1 [Source:MGI Symbol;Acc:MGI:1923551]	protein_coding
Htt_PeakRegion_06297	chr11	97593526	97594311	+	0	NA	Intergenic	Intergenic	-4593	ENSMUST00000131687	ENSMUSG00000085860	ENSMUST00000145262	NA	ENSMUSG00000085860	2410003L11Rik	NA	RIKEN cDNA 2410003L11 gene [Source:MGI Symbol;Acc:MGI:1916979]	processed_transcript
Htt_PeakRegion_03809	chr7	59750533	59750586	+	0	NA	TTS (ENSMUST00000178530)	-TTS (ENSMUST00000178530)	1023	ENSMUST00000178530	ENSMUSG00000094923	ENSMUST00000178530	NA	ENSMUSG00000094923	Gm24760	NA	predicted gene, 24760 [Source:MGI Symbol;Acc:MGI:5454537]	snoRNA
Htt_PeakRegion_04867	chr9	62915368	62917026	+	0	NA	intron (ENSMUST00000098651, intron 6 of 13)	-intron (ENSMUST00000098651, intron 6 of 13)	-48197	ENSMUST00000156423	ENSMUSG00000074250	ENSMUST00000139570	NA	ENSMUSG00000074250	Gm10653	NA	predicted gene 10653 [Source:MGI Symbol;Acc:MGI:3642572]	transcribed_processed_pseudogene
Htt_PeakRegion_00433	chr1	171078554	171078825	+	0	NA	Intergenic	Intergenic	1212	ENSMUST00000183613	ENSMUSG00000098965	ENSMUST00000183613	NA	ENSMUSG00000098965	Gm27844	NA	predicted gene, 27844 [Source:MGI Symbol;Acc:MGI:5531226]	miRNA
Htt_PeakRegion_09339	chr19	5648006	5649255	+	0	NA	TTS (ENSMUST00000025867)	-TTS (ENSMUST00000025867)	11147	ENSMUST00000025867	ENSMUSG00000024927	ENSMUST00000025867	NA	ENSMUSG00000024927	Rela	NA	v-rel reticuloendotheliosis viral oncogene homolog A (avian) [Source:MGI Symbol;Acc:MGI:103290]	protein_coding
Htt_PeakRegion_05038	chr9	102116547	102116978	+	0	NA	intron (ENSMUST00000149800, intron 3 of 4)	-intron (ENSMUST00000035129, intron 3 of 15)	-11126	ENSMUST00000083173	ENSMUSG00000065107	ENSMUST00000083173	NA	ENSMUSG00000065107	n-R5s88	NA	nuclear encoded rRNA 5S 88 [Source:MGI Symbol;Acc:MGI:4421936]	rRNA
Htt_PeakRegion_08987	chr17	87020761	87021208	+	0	NA	intron (ENSMUST00000024957, intron 3 of 5)	-intron (ENSMUST00000024957, intron 3 of 5)	4422	ENSMUST00000024957	ENSMUSG00000024145	ENSMUST00000024957	NA	ENSMUSG00000024145	Pigf	NA	phosphatidylinositol glycan anchor biosynthesis, class F [Source:MGI Symbol;Acc:MGI:99462]	protein_coding
Htt_PeakRegion_07224	chr13	49691989	49692248	+	0	NA	intron (ENSMUST00000165316, intron 6 of 33)	-intron (ENSMUST00000047363, intron 6 of 33)	4725	ENSMUST00000164260	ENSMUSG00000037851	ENSMUST00000171510	NA	ENSMUSG00000037851	Iars	NA	isoleucine-tRNA synthetase [Source:MGI Symbol;Acc:MGI:2145219]	protein_coding
Htt_PeakRegion_04793	chr9	49767981	49768195	+	0	NA	intron (ENSMUST00000193547, intron 1 of 17)	-intron (ENSMUST00000114476, intron 1 of 15)	30670	ENSMUST00000192584	ENSMUSG00000039542	ENSMUST00000193547	NA	ENSMUSG00000039542	Ncam1	NA	neural cell adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:97281]	protein_coding
Htt_PeakRegion_02116	chr4	125023100	125023336	+	0	NA	intron (ENSMUST00000106176, intron 2 of 5)	-intron (ENSMUST00000106176, intron 2 of 5)	3718	ENSMUST00000117046	ENSMUSG00000080934	ENSMUST00000117046	NA	ENSMUSG00000080934	Gm12931	NA	predicted gene 12931 [Source:MGI Symbol;Acc:MGI:3650713]	processed_pseudogene
Htt_PeakRegion_09601	chrX	37183849	37184035	+	0	NA	Intergenic	Intergenic	7221	ENSMUST00000016571	ENSMUSG00000016427	ENSMUST00000016571	NA	ENSMUSG00000016427	Ndufa1	NA	NADH:ubiquinone oxidoreductase subunit A1 [Source:MGI Symbol;Acc:MGI:1929511]	protein_coding
Htt_PeakRegion_03100	chr6	31047060	31048041	+	0	NA	Intergenic	Intergenic	15197	ENSMUST00000083676	ENSMUSG00000065610	ENSMUST00000083676	NA	ENSMUSG00000065610	Mir29a	NA	microRNA 29a [Source:MGI Symbol;Acc:MGI:2676904]	miRNA
Htt_PeakRegion_02930	chr5	134725747	134725911	+	0	NA	intron (ENSMUST00000015138, intron 11 of 36)	-intron (ENSMUST00000015138, intron 11 of 36)	21412	ENSMUST00000015138	ENSMUSG00000029675	ENSMUST00000015138	NA	ENSMUSG00000029675	Eln	NA	elastin [Source:MGI Symbol;Acc:MGI:95317]	protein_coding
Htt_PeakRegion_04704	chr9	37376633	37377230	+	0	NA	intron (ENSMUST00000051839, intron 1 of 6)	-intron (ENSMUST00000051839, intron 1 of 6)	9563	ENSMUST00000051839	ENSMUSG00000046240	ENSMUST00000051839	NA	ENSMUSG00000046240	Hepacam	NA	hepatocyte cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1920177]	protein_coding
Htt_PeakRegion_03738	chr7	45133929	45134191	+	0	NA	intron (ENSMUST00000150673, intron 1 of 1)	-intron (ENSMUST00000085377, intron 4 of 7)	885	ENSMUST00000150673	ENSMUSG00000089989	ENSMUST00000126371	NA	ENSMUSG00000089989	Gm45713	NA	predicted gene 45713 [Source:MGI Symbol;Acc:MGI:5804828]	protein_coding
Htt_PeakRegion_09265	chr18	89057277	89057338	+	0	NA	intron (ENSMUST00000023828, intron 28 of 48)	-intron (ENSMUST00000023828, intron 28 of 48)	85277	ENSMUST00000183668	ENSMUSG00000098676	ENSMUST00000183668	NA	ENSMUSG00000098676	Mir6359	NA	microRNA 6359 [Source:MGI Symbol;Acc:MGI:5530710]	miRNA
Htt_PeakRegion_04832	chr9	57450008	57450202	+	0	NA	intron (ENSMUST00000046587, intron 3 of 6)	-intron (ENSMUST00000046587, intron 3 of 6)	-9991	ENSMUST00000085709	ENSMUSG00000063849	ENSMUST00000085709	NA	ENSMUSG00000063849	Ppcdc	NA	phosphopantothenoylcysteine decarboxylase [Source:MGI Symbol;Acc:MGI:1914062]	protein_coding
Htt_PeakRegion_01422	chr3	31364968	31365124	+	0	NA	Intergenic	Intergenic	24034	ENSMUST00000193926	ENSMUSG00000103998	ENSMUST00000193926	NA	ENSMUSG00000103998	Gm38025	NA	predicted gene, 38025 [Source:MGI Symbol;Acc:MGI:5611253]	lincRNA
Htt_PeakRegion_05634	chr10	111282808	111303669	+	0	NA	exon (ENSMUST00000095310, exon 23 of 23)	-exon (ENSMUST00000095310, exon 23 of 23)	-5441	ENSMUST00000040454	ENSMUSG00000035759	ENSMUST00000040454	NA	ENSMUSG00000035759	Bbs10	NA	Bardet-Biedl syndrome 10 (human) [Source:MGI Symbol;Acc:MGI:1919019]	protein_coding
Htt_PeakRegion_08557	chr17	5057984	5058443	+	0	NA	intron (ENSMUST00000156775, intron 2 of 2)	-intron (ENSMUST00000092723, intron 2 of 18)	17635	ENSMUST00000146703	ENSMUSG00000069729	ENSMUST00000115797	NA	ENSMUSG00000069729	Arid1b	NA	AT rich interactive domain 1B (SWI-like) [Source:MGI Symbol;Acc:MGI:1926129]	protein_coding
Htt_PeakRegion_09289	chr19	4250057	4250541	+	0	NA	Intergenic	Intergenic	13579	ENSMUST00000184641	ENSMUSG00000099290	ENSMUST00000184641	NA	ENSMUSG00000099290	Mir6985	NA	microRNA 6985 [Source:MGI Symbol;Acc:MGI:5531101]	miRNA
Htt_PeakRegion_06917	chr12	82362393	82362643	+	0	NA	intron (ENSMUST00000166429, intron 6 of 23)	-intron (ENSMUST00000053969, intron 3 of 20)	51169	ENSMUST00000053969	ENSMUSG00000042700	ENSMUST00000166429	NA	ENSMUSG00000042700	Sipa1l1	NA	signal-induced proliferation-associated 1 like 1 [Source:MGI Symbol;Acc:MGI:2443679]	protein_coding
Htt_PeakRegion_08308	chr16	21424126	21424519	+	0	NA	intron (ENSMUST00000139473, intron 1 of 1)	-intron (ENSMUST00000096191, intron 1 of 43)	1050	ENSMUST00000139473	ENSMUSG00000033653	ENSMUST00000156580	NA	ENSMUSG00000033653	Vps8	NA	VPS8 CORVET complex subunit [Source:MGI Symbol;Acc:MGI:2146407]	protein_coding
Htt_PeakRegion_09241	chr18	77777037	77777216	+	0	NA	intron (ENSMUST00000135678, intron 2 of 4)	-intron (ENSMUST00000026495, intron 2 of 11)	-1829	ENSMUST00000128073	ENSMUSG00000025428	ENSMUST00000146869	NA	ENSMUSG00000025428	Atp5a1	NA	ATP synthase, H+ transporting, mitochondrial F1 complex, alpha subunit 1 [Source:MGI Symbol;Acc:MGI:88115]	protein_coding
Htt_PeakRegion_09105	chr18	36249274	36249423	+	0	NA	Intergenic	Intergenic	-31749	ENSMUST00000051301	ENSMUSG00000043991	ENSMUST00000051301	NA	ENSMUSG00000043991	Pura	NA	purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079]	protein_coding
Htt_PeakRegion_05505	chr10	81123147	81128081	+	0	NA	TTS (ENSMUST00000143517)	-TTS (ENSMUST00000143517)	3454	ENSMUST00000123241	ENSMUSG00000035027	ENSMUST00000123241	NA	ENSMUSG00000035027	Map2k2	NA	mitogen-activated protein kinase kinase 2 [Source:MGI Symbol;Acc:MGI:1346867]	protein_coding
